ingredient_name,price_date,price_per_kg_rwf,market_location
Whole maize grain,2017-02-15,300.0,Western Province / Karongi / Kiziba (Camp)
Whole maize grain,2017-03-15,350.0,Western Province / Karongi / Kiziba (Camp)
Whole maize grain,2017-04-15,385.0,Western Province / Karongi / Kiziba (Camp)
Whole maize grain,2017-05-15,400.0,Western Province / Karongi / Kiziba (Camp)
Whole maize grain,2017-06-15,500.0,Western Province / Karongi / Kiziba (Camp)
Whole maize grain,2017-07-15,420.0,Western Province / Karongi / Kiziba (Camp)
Whole maize grain,2017-08-15,340.0,Western Province / Karongi / Kiziba (Camp)
Whole maize grain,2017-12-15,285.0,Western Province / Karongi / Kiziba (Camp)
Whole maize grain,2018-01-15,220.0,Western Province / Karongi / Kiziba (Camp)
Whole maize grain,2018-02-15,270.0,Western Province / Karongi / Kiziba (Camp)
Whole maize grain,2018-03-15,235.0,Western Province / Karongi / Kiziba (Camp)
Whole maize grain,2018-04-15,220.0,Western Province / Karongi / Kiziba (Camp)
Whole maize grain,2018-05-15,215.0,Western Province / Karongi / Kiziba (Camp)
Whole maize grain,2018-06-15,210.0,Western Province / Karongi / Kiziba (Camp)
Whole maize grain,2018-07-15,260.0,Western Province / Karongi / Kiziba (Camp)
Whole maize grain,2018-08-15,250.0,Western Province / Karongi / Kiziba (Camp)
Whole maize grain,2018-12-15,253.33,Western Province / Karongi / Kiziba (Camp)
Whole maize grain,2019-01-15,225.0,Western Province / Karongi / Kiziba (Camp)
Whole maize grain,2019-02-15,256.67,Western Province / Karongi / Kiziba (Camp)
Whole maize grain,2019-03-15,280.0,Western Province / Karongi / Kiziba (Camp)
Whole maize grain,2019-04-15,280.0,Western Province / Karongi / Kiziba (Camp)
Whole maize grain,2019-05-15,283.33,Western Province / Karongi / Kiziba (Camp)
Whole maize grain,2019-06-15,200.0,Western Province / Karongi / Kiziba (Camp)
Whole maize grain,2019-08-15,380.0,Western Province / Karongi / Kiziba (Camp)
Whole maize grain,2020-01-15,420.0,Western Province / Karongi / Kiziba (Camp)
Whole maize grain,2020-03-15,270.0,Western Province / Karongi / Kiziba (Camp)
Whole maize grain,2020-05-15,283.33,Western Province / Karongi / Kiziba (Camp)
Whole maize grain,2020-06-15,278.88,Western Province / Karongi / Kiziba (Camp)
Whole maize grain,2020-07-15,323.06,Western Province / Karongi / Kiziba (Camp)
Whole maize grain,2020-08-15,319.42,Western Province / Karongi / Kiziba (Camp)
Whole maize grain,2020-10-15,377.6,Western Province / Karongi / Kiziba (Camp)
Whole maize grain,2020-11-15,396.11,Western Province / Karongi / Kiziba (Camp)
Whole maize grain,2020-12-15,428.06,Western Province / Karongi / Kiziba (Camp)
Whole maize grain,2021-01-15,426.99,Western Province / Karongi / Kiziba (Camp)
Whole maize grain,2021-02-15,413.33,Western Province / Karongi / Kiziba (Camp)
Whole maize grain,2021-03-15,297.53,Western Province / Karongi / Kiziba (Camp)
Whole maize grain,2021-04-15,235.06,Western Province / Karongi / Kiziba (Camp)
Whole maize grain,2021-05-15,261.53,Western Province / Karongi / Kiziba (Camp)
Whole maize grain,2021-06-15,264.42,Western Province / Karongi / Kiziba (Camp)
Whole maize grain,2021-07-15,240.73,Western Province / Karongi / Kiziba (Camp)
Whole maize grain,2021-08-15,285.45,Western Province / Karongi / Kiziba (Camp)
Whole maize grain,2021-10-15,410.0,Western Province / Karongi / Kiziba (Camp)
Whole maize grain,2021-12-15,400.0,Western Province / Karongi / Kiziba (Camp)
Whole maize grain,2022-01-15,400.0,Western Province / Karongi / Kiziba (Camp)
Whole maize grain,2022-02-15,355.36,Western Province / Karongi / Kiziba (Camp)
Whole maize grain,2022-03-15,300.0,Western Province / Karongi / Kiziba (Camp)
Whole maize grain,2022-04-15,357.97,Western Province / Karongi / Kiziba (Camp)
Whole maize grain,2022-05-15,401.08,Western Province / Karongi / Kiziba (Camp)
Whole maize grain,2022-06-15,450.0,Western Province / Karongi / Kiziba (Camp)
Whole maize grain,2022-07-15,483.33,Western Province / Karongi / Kiziba (Camp)
Whole maize grain,2022-08-15,500.0,Western Province / Karongi / Kiziba (Camp)
Whole maize grain,2022-10-15,682.81,Western Province / Karongi / Kiziba (Camp)
Whole maize grain,2023-01-15,780.42,Western Province / Karongi / Kiziba (Camp)
Whole maize grain,2023-02-15,670.24,Western Province / Karongi / Kiziba (Camp)
Whole maize grain,2023-03-15,677.78,Western Province / Karongi / Kiziba (Camp)
Whole maize grain,2023-04-15,593.75,Western Province / Karongi / Kiziba (Camp)
Whole maize grain,2023-05-15,550.0,Western Province / Karongi / Kiziba (Camp)
Whole maize grain,2023-06-15,554.16,Western Province / Karongi / Kiziba (Camp)
Whole maize grain,2023-07-15,628.13,Western Province / Karongi / Kiziba (Camp)
Whole maize grain,2023-08-15,692.31,Western Province / Karongi / Kiziba (Camp)
Whole maize grain,2023-12-15,561.46,Western Province / Karongi / Kiziba (Camp)
Whole maize grain,2024-01-15,491.74,Western Province / Karongi / Kiziba (Camp)
Whole maize grain,2024-02-15,434.26,Western Province / Karongi / Kiziba (Camp)
Whole maize grain,2024-03-15,335.0,Western Province / Karongi / Kiziba (Camp)
Whole maize grain,2024-04-15,337.32,Western Province / Karongi / Kiziba (Camp)
Whole maize grain,2024-05-15,408.33,Western Province / Karongi / Kiziba (Camp)
Whole maize grain,2024-06-15,474.17,Western Province / Karongi / Kiziba (Camp)
Whole maize grain,2024-07-15,408.33,Western Province / Karongi / Kiziba (Camp)
Whole maize grain,2024-08-15,423.24,Western Province / Karongi / Kiziba (Camp)
Whole maize grain,2024-09-15,484.48,Western Province / Karongi / Kiziba (Camp)
Whole maize grain,2024-10-15,524.3,Western Province / Karongi / Kiziba (Camp)
Whole maize grain,2024-12-15,678.12,Western Province / Karongi / Kiziba (Camp)
Whole maize grain,2025-01-15,635.26,Western Province / Karongi / Kiziba (Camp)
Whole maize grain,2025-02-15,569.05,Western Province / Karongi / Kiziba (Camp)
Whole maize grain,2025-03-15,546.87,Western Province / Karongi / Kiziba (Camp)
Whole maize grain,2025-04-15,557.92,Western Province / Karongi / Kiziba (Camp)
Whole maize grain,2025-05-15,523.66,Western Province / Karongi / Kiziba (Camp)
Whole maize grain,2025-06-15,575.83,Western Province / Karongi / Kiziba (Camp)
Whole maize grain,2025-07-15,562.79,Western Province / Karongi / Kiziba (Camp)
Whole maize grain,2025-08-15,588.17,Western Province / Karongi / Kiziba (Camp)
Whole maize grain,2025-11-15,700.0,Western Province / Karongi / Kiziba (Camp)
Whole maize grain,2025-12-15,629.16,Western Province / Karongi / Kiziba (Camp)
Whole maize grain,2026-01-15,715.04,Western Province / Karongi / Kiziba (Camp)
Whole maize grain,2026-02-15,791.66,Western Province / Karongi / Kiziba (Camp)
Whole maize grain,2026-03-15,698.39,Western Province / Karongi / Kiziba (Camp)
Whole maize grain,2026-04-15,692.57,Western Province / Karongi / Kiziba (Camp)
Whole maize grain,2026-05-15,700.0,Western Province / Karongi / Kiziba (Camp)
Whole maize grain,2016-11-15,400.0,Western Province / Karongi / Mubuga
Whole maize grain,2016-12-15,440.0,Western Province / Karongi / Mubuga
Whole maize grain,2017-02-15,250.0,Western Province / Karongi / Mubuga
Whole maize grain,2017-03-15,300.0,Western Province / Karongi / Mubuga
Whole maize grain,2017-04-15,400.0,Western Province / Karongi / Mubuga
Whole maize grain,2017-06-15,450.0,Western Province / Karongi / Mubuga
Whole maize grain,2017-07-15,300.0,Western Province / Karongi / Mubuga
Whole maize grain,2017-09-15,400.0,Western Province / Karongi / Mubuga
Whole maize grain,2017-10-15,350.0,Western Province / Karongi / Mubuga
Whole maize grain,2017-11-15,250.0,Western Province / Karongi / Mubuga
Whole maize grain,2017-12-15,280.0,Western Province / Karongi / Mubuga
Whole maize grain,2018-01-15,250.0,Western Province / Karongi / Mubuga
Whole maize grain,2018-02-15,220.0,Western Province / Karongi / Mubuga
Whole maize grain,2018-03-15,195.0,Western Province / Karongi / Mubuga
Whole maize grain,2018-04-15,175.0,Western Province / Karongi / Mubuga
Whole maize grain,2018-05-15,200.0,Western Province / Karongi / Mubuga
Whole maize grain,2018-06-15,200.0,Western Province / Karongi / Mubuga
Whole maize grain,2018-07-15,170.0,Western Province / Karongi / Mubuga
Whole maize grain,2018-08-15,200.0,Western Province / Karongi / Mubuga
Whole maize grain,2018-09-15,200.0,Western Province / Karongi / Mubuga
Whole maize grain,2018-10-15,215.0,Western Province / Karongi / Mubuga
Whole maize grain,2018-11-15,235.0,Western Province / Karongi / Mubuga
Whole maize grain,2018-12-15,223.33,Western Province / Karongi / Mubuga
Whole maize grain,2019-01-15,250.0,Western Province / Karongi / Mubuga
Whole maize grain,2019-02-15,225.0,Western Province / Karongi / Mubuga
Whole maize grain,2019-03-15,200.0,Western Province / Karongi / Mubuga
Whole maize grain,2019-04-15,200.0,Western Province / Karongi / Mubuga
Whole maize grain,2019-05-15,220.0,Western Province / Karongi / Mubuga
Whole maize grain,2019-06-15,260.0,Western Province / Karongi / Mubuga
Whole maize grain,2019-07-15,335.0,Western Province / Karongi / Mubuga
Whole maize grain,2019-08-15,350.0,Western Province / Karongi / Mubuga
Whole maize grain,2019-09-15,300.0,Western Province / Karongi / Mubuga
Whole maize grain,2019-10-15,400.0,Western Province / Karongi / Mubuga
Whole maize grain,2019-11-15,535.0,Western Province / Karongi / Mubuga
Whole maize grain,2019-12-15,500.0,Western Province / Karongi / Mubuga
Whole maize grain,2020-01-15,475.0,Western Province / Karongi / Mubuga
Whole maize grain,2020-02-15,250.0,Western Province / Karongi / Mubuga
Whole maize grain,2020-03-15,250.0,Western Province / Karongi / Mubuga
Whole maize grain,2020-04-15,275.0,Western Province / Karongi / Mubuga
Whole maize grain,2020-05-15,250.0,Western Province / Karongi / Mubuga
Whole maize grain,2020-06-15,245.83,Western Province / Karongi / Mubuga
Whole maize grain,2020-07-15,300.0,Western Province / Karongi / Mubuga
Whole maize grain,2020-08-15,300.0,Western Province / Karongi / Mubuga
Whole maize grain,2020-09-15,350.0,Western Province / Karongi / Mubuga
Whole maize grain,2020-10-15,320.0,Western Province / Karongi / Mubuga
Whole maize grain,2020-11-15,400.0,Western Province / Karongi / Mubuga
Whole maize grain,2020-12-15,375.0,Western Province / Karongi / Mubuga
Whole maize grain,2021-01-15,450.0,Western Province / Karongi / Mubuga
Whole maize grain,2021-02-15,193.33,Western Province / Karongi / Mubuga
Whole maize grain,2021-03-15,215.83,Western Province / Karongi / Mubuga
Whole maize grain,2021-04-15,200.74,Western Province / Karongi / Mubuga
Whole maize grain,2021-05-15,200.0,Western Province / Karongi / Mubuga
Whole maize grain,2021-06-15,200.0,Western Province / Karongi / Mubuga
Whole maize grain,2021-07-15,203.33,Western Province / Karongi / Mubuga
Whole maize grain,2021-08-15,257.69,Western Province / Karongi / Mubuga
Whole maize grain,2021-09-15,292.92,Western Province / Karongi / Mubuga
Whole maize grain,2021-10-15,296.5,Western Province / Karongi / Mubuga
Whole maize grain,2021-11-15,345.0,Western Province / Karongi / Mubuga
Whole maize grain,2021-12-15,300.0,Western Province / Karongi / Mubuga
Whole maize grain,2022-01-15,365.83,Western Province / Karongi / Mubuga
Whole maize grain,2022-02-15,310.0,Western Province / Karongi / Mubuga
Whole maize grain,2022-03-15,304.81,Western Province / Karongi / Mubuga
Whole maize grain,2022-04-15,337.68,Western Province / Karongi / Mubuga
Whole maize grain,2022-05-15,418.4,Western Province / Karongi / Mubuga
Whole maize grain,2022-06-15,450.0,Western Province / Karongi / Mubuga
Whole maize grain,2022-07-15,471.67,Western Province / Karongi / Mubuga
Whole maize grain,2022-08-15,425.0,Western Province / Karongi / Mubuga
Whole maize grain,2022-09-15,491.67,Western Province / Karongi / Mubuga
Whole maize grain,2022-10-15,635.56,Western Province / Karongi / Mubuga
Whole maize grain,2022-11-15,690.42,Western Province / Karongi / Mubuga
Whole maize grain,2022-12-15,670.0,Western Province / Karongi / Mubuga
Whole maize grain,2023-01-15,750.0,Western Province / Karongi / Mubuga
Whole maize grain,2023-02-15,412.5,Western Province / Karongi / Mubuga
Whole maize grain,2023-03-15,494.72,Western Province / Karongi / Mubuga
Whole maize grain,2023-04-15,540.42,Western Province / Karongi / Mubuga
Whole maize grain,2023-06-15,500.0,Western Province / Karongi / Mubuga
Whole maize grain,2023-07-15,645.14,Western Province / Karongi / Mubuga
Whole maize grain,2023-08-15,603.33,Western Province / Karongi / Mubuga
Whole maize grain,2023-09-15,692.94,Western Province / Karongi / Mubuga
Whole maize grain,2023-10-15,588.33,Western Province / Karongi / Mubuga
Whole maize grain,2023-11-15,560.0,Western Province / Karongi / Mubuga
Whole maize grain,2023-12-15,450.0,Western Province / Karongi / Mubuga
Whole maize grain,2024-01-15,446.67,Western Province / Karongi / Mubuga
Whole maize grain,2024-02-15,300.0,Western Province / Karongi / Mubuga
Whole maize grain,2024-03-15,316.67,Western Province / Karongi / Mubuga
Whole maize grain,2024-04-15,350.0,Western Province / Karongi / Mubuga
Whole maize grain,2024-05-15,350.0,Western Province / Karongi / Mubuga
Whole maize grain,2024-06-15,402.38,Western Province / Karongi / Mubuga
Whole maize grain,2024-07-15,400.0,Western Province / Karongi / Mubuga
Whole maize grain,2024-08-15,400.0,Western Province / Karongi / Mubuga
Whole maize grain,2024-09-15,475.0,Western Province / Karongi / Mubuga
Whole maize grain,2024-10-15,450.0,Western Province / Karongi / Mubuga
Whole maize grain,2024-11-15,622.67,Western Province / Karongi / Mubuga
Whole maize grain,2025-02-15,400.0,Western Province / Karongi / Mubuga
Whole maize grain,2025-03-15,408.33,Western Province / Karongi / Mubuga
Whole maize grain,2025-04-15,500.0,Western Province / Karongi / Mubuga
Whole maize grain,2025-05-15,500.0,Western Province / Karongi / Mubuga
Whole maize grain,2025-06-15,450.0,Western Province / Karongi / Mubuga
Whole maize grain,2025-07-15,450.0,Western Province / Karongi / Mubuga
Whole maize grain,2025-08-15,500.0,Western Province / Karongi / Mubuga
Whole maize grain,2025-09-15,600.0,Western Province / Karongi / Mubuga
Whole maize grain,2025-10-15,700.0,Western Province / Karongi / Mubuga
Whole maize grain,2025-11-15,700.0,Western Province / Karongi / Mubuga
Whole maize grain,2025-12-15,721.43,Western Province / Karongi / Mubuga
Whole maize grain,2026-02-15,600.0,Western Province / Karongi / Mubuga
Whole maize grain,2026-03-15,538.89,Western Province / Karongi / Mubuga
Whole maize grain,2026-04-15,500.0,Western Province / Karongi / Mubuga
Whole maize grain,2023-08-15,600.0,Western Province / Karongi / Rubengera
Whole maize grain,2023-12-15,466.67,Western Province / Karongi / Rubengera
Whole maize grain,2024-02-15,400.0,Western Province / Karongi / Rubengera
Whole maize grain,2024-04-15,387.04,Western Province / Karongi / Rubengera
Whole maize grain,2024-05-15,400.0,Western Province / Karongi / Rubengera
Whole maize grain,2024-07-15,400.0,Western Province / Karongi / Rubengera
Whole maize grain,2024-08-15,475.0,Western Province / Karongi / Rubengera
Whole maize grain,2024-09-15,518.75,Western Province / Karongi / Rubengera
Whole maize grain,2024-10-15,600.0,Western Province / Karongi / Rubengera
Whole maize grain,2025-01-15,700.0,Western Province / Karongi / Rubengera
Whole maize grain,2025-02-15,500.0,Western Province / Karongi / Rubengera
Whole maize grain,2025-04-15,500.0,Western Province / Karongi / Rubengera
Whole maize grain,2025-05-15,500.0,Western Province / Karongi / Rubengera
Whole maize grain,2025-06-15,550.0,Western Province / Karongi / Rubengera
Whole maize grain,2025-07-15,600.0,Western Province / Karongi / Rubengera
Whole maize grain,2025-08-15,600.0,Western Province / Karongi / Rubengera
Whole maize grain,2025-10-15,500.0,Western Province / Karongi / Rubengera
Whole maize grain,2026-01-15,800.0,Western Province / Karongi / Rubengera
Whole maize grain,2026-02-15,900.0,Western Province / Karongi / Rubengera
Whole maize grain,2026-03-15,700.0,Western Province / Karongi / Rubengera
Whole maize grain,2026-04-15,700.0,Western Province / Karongi / Rubengera
Whole maize grain,2008-02-15,131.25,Western Province / Ngororero / Kabaya
Whole maize grain,2008-03-15,120.0,Western Province / Ngororero / Kabaya
Whole maize grain,2008-04-15,125.0,Western Province / Ngororero / Kabaya
Whole maize grain,2008-05-15,135.0,Western Province / Ngororero / Kabaya
Whole maize grain,2008-07-15,195.0,Western Province / Ngororero / Kabaya
Whole maize grain,2008-08-15,197.5,Western Province / Ngororero / Kabaya
Whole maize grain,2008-09-15,200.0,Western Province / Ngororero / Kabaya
Whole maize grain,2008-10-15,195.0,Western Province / Ngororero / Kabaya
Whole maize grain,2008-11-15,250.0,Western Province / Ngororero / Kabaya
Whole maize grain,2009-01-15,252.5,Western Province / Ngororero / Kabaya
Whole maize grain,2009-06-15,190.0,Western Province / Ngororero / Kabaya
Whole maize grain,2009-07-15,215.83,Western Province / Ngororero / Kabaya
Whole maize grain,2010-01-15,275.0,Western Province / Ngororero / Kabaya
Whole maize grain,2010-02-15,200.0,Western Province / Ngororero / Kabaya
Whole maize grain,2010-04-15,175.0,Western Province / Ngororero / Kabaya
Whole maize grain,2010-05-15,151.67,Western Province / Ngororero / Kabaya
Whole maize grain,2010-07-15,149.62,Western Province / Ngororero / Kabaya
Whole maize grain,2010-08-15,145.0,Western Province / Ngororero / Kabaya
Whole maize grain,2010-12-15,163.5,Western Province / Ngororero / Kabaya
Whole maize grain,2011-01-15,170.25,Western Province / Ngororero / Kabaya
Whole maize grain,2011-02-15,123.33,Western Province / Ngororero / Kabaya
Whole maize grain,2011-03-15,124.33,Western Province / Ngororero / Kabaya
Whole maize grain,2011-04-15,144.25,Western Province / Ngororero / Kabaya
Whole maize grain,2011-06-15,208.5,Western Province / Ngororero / Kabaya
Whole maize grain,2011-08-15,245.75,Western Province / Ngororero / Kabaya
Whole maize grain,2011-11-15,244.33,Western Province / Ngororero / Kabaya
Whole maize grain,2012-01-15,250.0,Western Province / Ngororero / Kabaya
Whole maize grain,2012-02-15,185.0,Western Province / Ngororero / Kabaya
Whole maize grain,2012-04-15,225.33,Western Province / Ngororero / Kabaya
Whole maize grain,2012-05-15,223.0,Western Province / Ngororero / Kabaya
Whole maize grain,2012-07-15,276.0,Western Province / Ngororero / Kabaya
Whole maize grain,2012-09-15,313.0,Western Province / Ngororero / Kabaya
Whole maize grain,2012-11-15,266.33,Western Province / Ngororero / Kabaya
Whole maize grain,2012-12-15,278.67,Western Province / Ngororero / Kabaya
Whole maize grain,2013-01-15,310.0,Western Province / Ngororero / Kabaya
Whole maize grain,2013-02-15,230.0,Western Province / Ngororero / Kabaya
Whole maize grain,2013-05-15,196.5,Western Province / Ngororero / Kabaya
Whole maize grain,2013-08-15,218.25,Western Province / Ngororero / Kabaya
Whole maize grain,2013-09-15,223.75,Western Province / Ngororero / Kabaya
Whole maize grain,2014-01-15,233.0,Western Province / Ngororero / Kabaya
Whole maize grain,2014-02-15,225.33,Western Province / Ngororero / Kabaya
Whole maize grain,2014-03-15,151.5,Western Province / Ngororero / Kabaya
Whole maize grain,2014-04-15,168.33,Western Province / Ngororero / Kabaya
Whole maize grain,2014-06-15,193.0,Western Province / Ngororero / Kabaya
Whole maize grain,2014-07-15,196.5,Western Province / Ngororero / Kabaya
Whole maize grain,2014-08-15,265.75,Western Province / Ngororero / Kabaya
Whole maize grain,2014-09-15,226.33,Western Province / Ngororero / Kabaya
Whole maize grain,2014-12-15,200.0,Western Province / Ngororero / Kabaya
Whole maize grain,2015-01-15,194.5,Western Province / Ngororero / Kabaya
Whole maize grain,2015-02-15,190.67,Western Province / Ngororero / Kabaya
Whole maize grain,2015-04-15,167.33,Western Province / Ngororero / Kabaya
Whole maize grain,2015-06-15,200.75,Western Province / Ngororero / Kabaya
Whole maize grain,2015-09-15,227.33,Western Province / Ngororero / Kabaya
Whole maize grain,2015-11-15,245.33,Western Province / Ngororero / Kabaya
Whole maize grain,2015-12-15,242.0,Western Province / Ngororero / Kabaya
Whole maize grain,2008-01-15,132.5,Western Province / Nyabihu / Mukamira
Whole maize grain,2008-02-15,131.25,Western Province / Nyabihu / Mukamira
Whole maize grain,2008-03-15,121.25,Western Province / Nyabihu / Mukamira
Whole maize grain,2008-04-15,118.75,Western Province / Nyabihu / Mukamira
Whole maize grain,2008-05-15,130.0,Western Province / Nyabihu / Mukamira
Whole maize grain,2008-06-15,173.75,Western Province / Nyabihu / Mukamira
Whole maize grain,2008-07-15,190.0,Western Province / Nyabihu / Mukamira
Whole maize grain,2008-08-15,200.0,Western Province / Nyabihu / Mukamira
Whole maize grain,2008-09-15,210.0,Western Province / Nyabihu / Mukamira
Whole maize grain,2008-10-15,200.0,Western Province / Nyabihu / Mukamira
Whole maize grain,2008-11-15,270.0,Western Province / Nyabihu / Mukamira
Whole maize grain,2008-12-15,290.0,Western Province / Nyabihu / Mukamira
Whole maize grain,2009-01-15,277.5,Western Province / Nyabihu / Mukamira
Whole maize grain,2009-02-15,257.5,Western Province / Nyabihu / Mukamira
Whole maize grain,2009-03-15,200.0,Western Province / Nyabihu / Mukamira
Whole maize grain,2009-04-15,200.0,Western Province / Nyabihu / Mukamira
Whole maize grain,2009-05-15,205.83,Western Province / Nyabihu / Mukamira
Whole maize grain,2009-06-15,233.75,Western Province / Nyabihu / Mukamira
Whole maize grain,2009-07-15,241.25,Western Province / Nyabihu / Mukamira
Whole maize grain,2009-08-15,232.5,Western Province / Nyabihu / Mukamira
Whole maize grain,2009-09-15,257.5,Western Province / Nyabihu / Mukamira
Whole maize grain,2009-10-15,277.5,Western Province / Nyabihu / Mukamira
Whole maize grain,2009-11-15,271.25,Western Province / Nyabihu / Mukamira
Whole maize grain,2009-12-15,284.0,Western Province / Nyabihu / Mukamira
Whole maize grain,2010-01-15,264.62,Western Province / Nyabihu / Mukamira
Whole maize grain,2010-02-15,209.38,Western Province / Nyabihu / Mukamira
Whole maize grain,2010-03-15,205.0,Western Province / Nyabihu / Mukamira
Whole maize grain,2010-04-15,173.33,Western Province / Nyabihu / Mukamira
Whole maize grain,2010-05-15,147.5,Western Province / Nyabihu / Mukamira
Whole maize grain,2010-06-15,171.88,Western Province / Nyabihu / Mukamira
Whole maize grain,2010-07-15,152.83,Western Province / Nyabihu / Mukamira
Whole maize grain,2010-08-15,147.5,Western Province / Nyabihu / Mukamira
Whole maize grain,2010-09-15,141.25,Western Province / Nyabihu / Mukamira
Whole maize grain,2010-10-15,182.5,Western Province / Nyabihu / Mukamira
Whole maize grain,2010-11-15,171.67,Western Province / Nyabihu / Mukamira
Whole maize grain,2010-12-15,177.0,Western Province / Nyabihu / Mukamira
Whole maize grain,2011-01-15,196.67,Western Province / Nyabihu / Mukamira
Whole maize grain,2011-02-15,184.33,Western Province / Nyabihu / Mukamira
Whole maize grain,2011-03-15,190.0,Western Province / Nyabihu / Mukamira
Whole maize grain,2011-04-15,200.0,Western Province / Nyabihu / Mukamira
Whole maize grain,2011-05-15,225.75,Western Province / Nyabihu / Mukamira
Whole maize grain,2011-06-15,257.8,Western Province / Nyabihu / Mukamira
Whole maize grain,2011-07-15,274.25,Western Province / Nyabihu / Mukamira
Whole maize grain,2011-08-15,262.75,Western Province / Nyabihu / Mukamira
Whole maize grain,2011-09-15,258.6,Western Province / Nyabihu / Mukamira
Whole maize grain,2011-10-15,252.5,Western Province / Nyabihu / Mukamira
Whole maize grain,2011-11-15,250.0,Western Province / Nyabihu / Mukamira
Whole maize grain,2011-12-15,256.75,Western Province / Nyabihu / Mukamira
Whole maize grain,2012-01-15,250.0,Western Province / Nyabihu / Mukamira
Whole maize grain,2012-02-15,228.0,Western Province / Nyabihu / Mukamira
Whole maize grain,2012-03-15,245.75,Western Province / Nyabihu / Mukamira
Whole maize grain,2012-04-15,267.75,Western Province / Nyabihu / Mukamira
Whole maize grain,2012-05-15,277.4,Western Province / Nyabihu / Mukamira
Whole maize grain,2012-06-15,300.0,Western Province / Nyabihu / Mukamira
Whole maize grain,2012-07-15,318.25,Western Province / Nyabihu / Mukamira
Whole maize grain,2012-08-15,297.67,Western Province / Nyabihu / Mukamira
Whole maize grain,2012-09-15,300.0,Western Province / Nyabihu / Mukamira
Whole maize grain,2012-10-15,277.0,Western Province / Nyabihu / Mukamira
Whole maize grain,2012-11-15,272.5,Western Province / Nyabihu / Mukamira
Whole maize grain,2012-12-15,277.5,Western Province / Nyabihu / Mukamira
Whole maize grain,2013-01-15,297.4,Western Province / Nyabihu / Mukamira
Whole maize grain,2013-02-15,249.0,Western Province / Nyabihu / Mukamira
Whole maize grain,2013-03-15,248.25,Western Province / Nyabihu / Mukamira
Whole maize grain,2013-04-15,250.0,Western Province / Nyabihu / Mukamira
Whole maize grain,2013-05-15,246.0,Western Province / Nyabihu / Mukamira
Whole maize grain,2013-06-15,249.25,Western Province / Nyabihu / Mukamira
Whole maize grain,2013-07-15,200.0,Western Province / Nyabihu / Mukamira
Whole maize grain,2013-08-15,214.25,Western Province / Nyabihu / Mukamira
Whole maize grain,2013-09-15,236.75,Western Province / Nyabihu / Mukamira
Whole maize grain,2013-10-15,300.0,Western Province / Nyabihu / Mukamira
Whole maize grain,2013-11-15,316.75,Western Province / Nyabihu / Mukamira
Whole maize grain,2013-12-15,321.0,Western Province / Nyabihu / Mukamira
Whole maize grain,2014-01-15,313.4,Western Province / Nyabihu / Mukamira
Whole maize grain,2014-02-15,232.5,Western Province / Nyabihu / Mukamira
Whole maize grain,2014-03-15,185.0,Western Province / Nyabihu / Mukamira
Whole maize grain,2014-04-15,200.0,Western Province / Nyabihu / Mukamira
Whole maize grain,2014-05-15,200.0,Western Province / Nyabihu / Mukamira
Whole maize grain,2014-06-15,200.0,Western Province / Nyabihu / Mukamira
Whole maize grain,2014-07-15,219.2,Western Province / Nyabihu / Mukamira
Whole maize grain,2014-08-15,231.75,Western Province / Nyabihu / Mukamira
Whole maize grain,2014-09-15,229.25,Western Province / Nyabihu / Mukamira
Whole maize grain,2014-10-15,233.5,Western Province / Nyabihu / Mukamira
Whole maize grain,2014-11-15,220.75,Western Province / Nyabihu / Mukamira
Whole maize grain,2014-12-15,200.0,Western Province / Nyabihu / Mukamira
Whole maize grain,2015-01-15,218.25,Western Province / Nyabihu / Mukamira
Whole maize grain,2015-02-15,195.0,Western Province / Nyabihu / Mukamira
Whole maize grain,2015-03-15,173.25,Western Province / Nyabihu / Mukamira
Whole maize grain,2015-04-15,195.67,Western Province / Nyabihu / Mukamira
Whole maize grain,2015-05-15,200.0,Western Province / Nyabihu / Mukamira
Whole maize grain,2015-06-15,209.25,Western Province / Nyabihu / Mukamira
Whole maize grain,2015-07-15,244.33,Western Province / Nyabihu / Mukamira
Whole maize grain,2015-08-15,245.0,Western Province / Nyabihu / Mukamira
Whole maize grain,2015-09-15,230.0,Western Province / Nyabihu / Mukamira
Whole maize grain,2015-10-15,230.0,Western Province / Nyabihu / Mukamira
Whole maize grain,2015-11-15,300.0,Western Province / Nyabihu / Mukamira
Whole maize grain,2015-12-15,300.0,Western Province / Nyabihu / Mukamira
Whole maize grain,2012-05-15,200.0,Western Province / Nyabihu / Ngororero
Whole maize grain,2012-06-15,246.0,Western Province / Nyabihu / Ngororero
Whole maize grain,2012-07-15,267.33,Western Province / Nyabihu / Ngororero
Whole maize grain,2012-08-15,265.0,Western Province / Nyabihu / Ngororero
Whole maize grain,2012-09-15,263.0,Western Province / Nyabihu / Ngororero
Whole maize grain,2012-10-15,270.0,Western Province / Nyabihu / Ngororero
Whole maize grain,2012-11-15,264.33,Western Province / Nyabihu / Ngororero
Whole maize grain,2013-01-15,293.0,Western Province / Nyabihu / Ngororero
Whole maize grain,2013-02-15,215.0,Western Province / Nyabihu / Ngororero
Whole maize grain,2013-03-15,224.0,Western Province / Nyabihu / Ngororero
Whole maize grain,2013-04-15,200.0,Western Province / Nyabihu / Ngororero
Whole maize grain,2013-05-15,200.0,Western Province / Nyabihu / Ngororero
Whole maize grain,2013-06-15,211.0,Western Province / Nyabihu / Ngororero
